file	coding
021A-C0897X00963X-0100P0_096301_G4U_1__THAT-YOU__2079-12626859	0
021A-C0897X00963X-0100P0_096301_G4U_1__WHAT-YOU__1367-19746281	0
021A-C0897X00963X-0100P0_096301_G4U_1__WHAT-YOU__1811-785	0
021A-C0897X00964X-0100P0_096401_G4V_1__BUT-YOU__1949-325	0
021A-C0897X00964X-0100P0_096401_G4V_1__BUT-YOU__1986-805	0
021A-C0897X00964X-0100P0_096401_G4V_1__BUT-YOU__2049-655	0
021A-C0897X00964X-0100P0_096401_G4V_1__BUT-YOU__2461-965	0
021A-C0897X00964X-0100P0_096401_G4V_1__IT-YOU__1877-855	0
021A-C0897X00964X-0100P0_096401_G4V_1__LEAST-YOU__2006-245	0
021A-C0897X00964X-0100P0_096401_G4V_1__THAT-YOU__1434-455	0
021A-C0897X00964X-0100P0_096401_G4V_1__THAT-YOU__2095-415	0
021A-C0897X00964X-0100P0_096401_G4V_1__WHAT-YOU__2252-315	0
021A-C0897X00964X-0100P0_096401_G4V_1__WHAT-YOU__2288-825	0
021A-C0897X00965X-0100P0_096501_G4W_1__THAT-YOU__1286-3825	0
021A-C0897X00965X-0100P0_096501_G4W_1__THAT-YOU__1937-8125	0
021A-C0897X00965X-0100P0_096501_G4W_1__THAT-YOU__2309-5125	0
021A-C0897X00965X-0100P0_096501_G4W_1__THAT-YOU__346-0525	0
021A-C0897X00965X-0100P0_096501_G4W_1__WHAT-YOU__2627-6725	0
021A-C0897X00970X-0100P0_097001_G5B_1__BUT-YOU__1061-73105857	0
021A-C0897X00970X-0100P0_097001_G5B_1__THAT-YOU__1653-49459975	0
021A-C0897X00970X-0100P0_097001_G5B_1__THAT-YOU__779-42836968	0
021A-C0897X00970X-0100P0_097001_G5B_1__THAT-YOU__850-455077438	0
021A-C0897X00970X-0100P0_097001_G5B_1__THAT-YOU__975-581058569	0
021A-C0897X00970X-0100P0_097001_G5B_1__WHAT-YOU__1406-57393191	0
021A-C0897X00970X-0100P0_097001_G5B_1__WHAT-YOU__877-975077438	0
021A-C0897X00975X-0100P0_097501_GYN_1__BUT-YOU__1748-885	0
021A-C0897X00975X-0100P0_097501_GYN_1__IT-YOU__1660-235	0
021A-C0897X00975X-0100P0_097501_GYN_1__IT-YOU__665-635	0
021A-C0897X00975X-0100P0_097501_GYN_1__WHAT-YOU__1434-915	0
021A-C0897X00975X-0100P0_097501_GYN_1__WHAT-YOU__304-795	0
021A-C0897X0097XX-AAZZP0_009703_KC5_3__YET-YOU__1508-4925	0
021A-C0897X0097XX-AAZZP0_009704_KC5_4__WANT-YOU__2520-7525	0
021A-C0897X0097XX-ABZZP0_009707_KC5_7__WANT-YOU__1285-165	0
021A-C0897X0097XX-ABZZP0_009707_KC5_7__WHAT-YOU__2613-765	0
021A-C0897X0097XX-ABZZP0_009707_KC5_7__WHAT-YOU__407-315	0
021A-C0897X0097XX-ABZZP0_009707_KC5_7__WHAT-YOU__414-195	0
021A-C0897X0098XX-AAZZP0_009802_KC5_9__ALRIGHT-YOU__535-065	0
021A-C0897X0098XX-AAZZP0_009802_KC5_9__BUT-YOU__657-666205874	0
021A-C0897X0098XX-AAZZP0_009802_KC5_9__GREAT-YOU__1040-34620587	0
021A-C0897X0098XX-AAZZP0_009802_KC5_9__WHAT-YOU__1000-47620587	0
021A-C0897X0098XX-AAZZP0_009802_KC5_9__YET-YOU__938-676205874	0
021A-C0897X0098XX-AAZZP0_009803_KC5_10__BET-YOU__1916-2325	0
021A-C0897X0098XX-AAZZP0_009803_KC5_10__WANT-YOU__1891-0725	0
021A-C0897X0098XX-AAZZP0_009803_KC5_10__WANT-YOU__2012-2725	0
021A-C0897X0098XX-AAZZP0_009803_KC5_10__WHAT-YOU__2671-5125	0
021A-C0897X0098XX-ABZZP0_009806_KC5_13__BIT-YOU__625-7225	0
021A-C0897X0098XX-ABZZP0_009807_KC5_14__THAT-YOU__1232-24005393	0
021A-C0897X0098XX-ABZZP0_009807_KC5_14__WHAT-YOU__1162-17005393	0
021A-C0897X0098XX-ABZZP0_009807_KC5_14__WHAT-YOU__1270-32005393	0
021A-C0897X0098XX-ABZZP0_009807_KC5_14__WHAT-YOU__1271-71005393	0
021A-C0897X0098XX-ABZZP0_009807_KC5_14__WHAT-YOU__1274-93005393	0
021A-C0897X0098XX-ABZZP0_009808_KC5_15__NIGHT-YOU__1828-4425	0
021A-C0897X0098XX-ABZZP0_009809_KC5_16__WHAT-YOU__2187-9325	0
021A-C0897X0098XX-ABZZP0_009809_KC5_16__WHAT-YOU__2296-3125	0
021A-C0897X0098XX-ABZZP0_009809_KC5_16__WHAT-YOU__2528-9325	0
021A-C0897X0098XX-ABZZP0_009809_KC5_16__WHAT-YOU__2559-6225	0
021A-C0897X0099XX-AAZZP0_009902_KBA_2__WANT-YOU__946-8125	0
021A-C0897X0102XX-AAZZP0_010203_KE3_3__RIGHT-YOU__1392-0025	0
021A-C0897X0102XX-AAZZP0_010204_KE3_4__GET-YOU__1987-3125	0
021A-C0897X0102XX-AAZZP0_010206_KE3_6__BUT-YOU__2565-1025	0
021A-C0897X0102XX-ABZZP0_010207_KE3_7__BUT-YOU__433-0725	0
021A-C0897X0102XX-ABZZP0_010207_KE3_7__THAT-YOU__320-4925	0
021A-C0897X0102XX-ABZZP0_010208_KE3_8__ALRIGHT-YOU__614-3125	0
021A-C0897X0102XX-ABZZP0_010209_KE3_9__THOUGHT-YOU__1957-8725	0
021A-C0897X0102XX-ABZZP0_010213_KE3_13__WHAT-YOU__2483-6625	0
021A-C0897X0103XX-AAZZP0_010301_KE3_15__AT-YOU__66-0225	0
021A-C0897X0103XX-AAZZP0_010302_KE3_16__WHAT-YOU__306-8825	0
021A-C0897X0103XX-AAZZP0_010307_KE3_21__FIT-YOU__1533-495	0
021A-C0897X0103XX-AAZZP0_010309_KE3_23__BUT-YOU__1871-8125	0
021A-C0897X0103XX-AAZZP0_010311_KE3_24__BUT-YOU__2335-7025	0
021A-C0897X0103XX-AAZZP0_010311_KE3_24__LET-YOU__2328-2525	0
021A-C0897X0103XX-AAZZP0_010313_KE3_26__NOT-YOU__2668-8825	0
021A-C0897X0103XX-ABZZP0_010314_KE3_27__BUT-YOU__75-2625	0
021A-C0897X0103XX-ABZZP0_010314_KE3_27__BUT-YOU__934-1425	0
021A-C0897X0103XX-ABZZP0_010314_KE3_27__SORT-YOU__578-7725	0
021A-C0897X0103XX-ABZZP0_010314_KE3_27__THAT-YOU__300-2025	0
021A-C0897X0103XX-ABZZP0_010314_KE3_27__WHAT-YOU__54-4025	0
021A-C0897X0103XX-ABZZP0_010316_KE3_29__IT-YOU__1574-8925	0
021A-C0897X0103XX-ABZZP0_010316_KE3_29__WHAT-YOU__1310-9525	0
021A-C0897X0103XX-ABZZP0_010317_KE3_30__WHAT-YOU__2441-9825	0
021A-C0897X0103XX-ABZZP0_010317_KE3_30__WHAT-YOU__2456-2325	0
021A-C0897X0104XX-ABZZP0_010410_KE3_41__THAT-YOU__219-5925	0
021A-C0897X0104XX-ABZZP0_010414_KE3_45__WHAT-YOU__1366-3725	0
021A-C0897X0104XX-ABZZP0_010417_KE3_48__AT-YOU__2215-5725	0
021A-C0897X0104XX-ABZZP0_010417_KE3_48__THAT-YOU__2080-9825	0
021A-C0897X0104XX-ABZZP0_010417_KE3_48__THAT-YOU__2169-8425	0
021A-C0897X0105XX-AAZZP0_010508_KE3_56__GET-YOU__2030-0525	0
021A-C0897X0105XX-AAZZP0_010508_KE3_56__THAT-YOU__1807-2125	0
021A-C0897X0106XX-AAZZP0_010601_KE3_66__BUT-YOU__616-7025	0
021A-C0897X0106XX-AAZZP0_010601_KE3_66__NOT-YOU__2464-6425	0
021A-C0897X0106XX-AAZZP0_010601_KE3_66__RIGHT-YOU__2305-1225	0
021A-C0897X0106XX-AAZZP0_010601_KE3_66__THAT-YOU__1279-2225	0
021A-C0897X0106XX-AAZZP0_010601_KE3_66__THAT-YOU__1498-3325	0
021A-C0897X0106XX-AAZZP0_010601_KE3_66__THAT-YOU__176-9025	0
021A-C0897X0106XX-AAZZP0_010601_KE3_66__THAT-YOU__2201-2625	0
021A-C0897X0106XX-AAZZP0_010601_KE3_66__WHAT-YOU__1111-7725	0
021A-C0897X0106XX-AAZZP0_010601_KE3_66__WHAT-YOU__1119-2525	0
021A-C0897X0106XX-AAZZP0_010601_KE3_66__WHAT-YOU__2056-1725	0
021A-C0897X0106XX-AAZZP0_010601_KE3_66__WHAT-YOU__2296-0925	0
021A-C0897X0106XX-AAZZP0_010601_KE3_66__WHAT-YOU__959-4225	0
021A-C0897X0106XX-ABZZP0_010604_KE3_69__BUT-YOU__450-7325	0
021A-C0897X0106XX-ABZZP0_010604_KE3_69__IT-YOU__426-9125	0
021A-C0897X0107XX-AAZZP0_010701_KE3_79__PUT-YOU__2-6325	0
021A-C0897X0107XX-AAZZP0_010705_KE3_83__WHAT-YOU__1158-205	0
021A-C0897X0107XX-ABZZP0_010708_KE3_86__WHAT-YOU__766-1425	0
021A-C0897X0107XX-ABZZP0_010709_KE3_87__BUT-YOU__2577-9323983	0
021A-C0897X0107XX-ABZZP0_010709_KE3_87__IT-YOU__2548-1323983	0
021A-C0897X0107XX-ABZZP0_010709_KE3_87__THAT-YOU__1567-115	0
021A-C0897X0107XX-ABZZP0_010709_KE3_87__THAT-YOU__1584-415	0
021A-C0897X0107XX-ABZZP0_010709_KE3_87__WHAT-YOU__1603-675	0
021A-C0897X0108XX-ABZZP0_010810_KE3_97__GOT-YOU__387-0125	0
021A-C0897X0108XX-ABZZP0_010810_KE3_97__NOT-YOU__180-2225	0
021A-C0897X0108XX-ABZZP0_010810_KE3_97__THAT-YOU__359-5325	0
021A-C0897X0108XX-ABZZP0_010815_KE3_102__SUIT-YOU__1641-4525	0
021A-C0897X0109XX-AAZZP0_010901_KE3_107__FACT-YOU__258-6025	0
021A-C0897X0109XX-AAZZP0_010901_KE3_107__RIGHT-YOU__273-4325	0
021A-C0897X0109XX-ABZZP0_010905_KE3_111__AT-YOU__593-7925	0
021A-C0897X0109XX-ABZZP0_010905_KE3_111__BUT-YOU__601-8625	0
021A-C0897X0109XX-ABZZP0_010905_KE3_111__IT-YOU__843-3525	0
021A-C0897X0111XX-AAZZP0_011106_KE3_117__BET-YOU__1463-4325	0
021A-C0897X0111XX-AAZZP0_011106_KE3_117__BUT-YOU__1056-2425	0
021A-C0897X0111XX-AAZZP0_011108_KE3_119__BUT-YOU__2142-1625	0
021A-C0897X0111XX-AAZZP0_011109_KE3_120__HIT-YOU__2343-4625	0
021A-C0897X0112XX-AAZZP0_011207_KE3_136__THAT-YOU__2029-3525	0
021A-C0897X0112XX-AAZZP0_011207_KE3_136__WHAT-YOU__1379-9625	0
021A-C0897X0112XX-AAZZP0_011207_KE3_136__WHAT-YOU__1686-1125	0
021A-C0897X0112XX-AAZZP0_011209_KE3_138__BIT-YOU__2608-9125	0
021A-C0897X0112XX-ABZZP0_011217_KE3_146__THAT-YOU__1550-2325	0
021A-C0897X0113XX-AAZZP0_011301_KB6_1__GET-YOU__124-3025	0
021A-C0897X0113XX-AAZZP0_011301_KB6_1__WHAT-YOU__33-5125	0
021A-C0897X0113XX-AAZZP0_011301_KB6_1__WHAT-YOU__9-3725	0
021A-C0897X0113XX-AAZZP0_011304_KB6_4__BUT-YOU__2720-8035218	0
021A-C0897X0113XX-AAZZP0_011304_KB6_4__IT-YOU__2203-35093656	0
021A-C0897X0113XX-AAZZP0_011304_KB6_4__RIGHT-YOU__2048-965	0
021A-C0897X0113XX-AAZZP0_011304_KB6_4__THOUGHT-YOU__2735-9535218	0
021A-C0897X0113XX-ABZZP0_011306_KB6_6__RIGHT-YOU__540-3225	0
021A-C0897X0113XX-ABZZP0_011308_KB6_8__BET-YOU__1692-715	0
021A-C0897X0113XX-ABZZP0_011308_KB6_8__WHAT-YOU__2419-815	0
021A-C0897X0114XX-ABZZP0_011402_KB4_1__OUT-YOU__116-7925	0
021A-C0897X0115XX-AAZZP0_011501_KDA_1__BUT-YOU__269-2125	0
021A-C0897X0115XX-ABZZP0_011506_KDA_6__IT-YOU__379-8925	0
021A-C0897X0116XX-AAZZP0_011602_KDA_11__FIT-YOU__638-6625	0
021A-C0897X0116XX-ABZZP0_011605_KDA_14__ALRIGHT-YOU__1380-3325	0
021A-C0897X0116XX-ABZZP0_011606_KDA_15__BET-YOU__2059-9525	0
021A-C0897X0117XX-ABZZP0_011703_KDA_20__ALRIGHT-YOU__1665-3425	0
021A-C0897X0118XX-ABZZP0_011802_KDA_24__GET-YOU__690-546538121	0
021A-C0897X0119XX-AAZZP0_011903_KDA_28__IT-YOU__2252-2825	0
021A-C0897X0119XX-ABZZP0_011907_KDA_32__THOUGHT-YOU__2260-4025	0
021A-C0897X0120XX-AAZZP0_012001_KDA_34__ALRIGHT-YOU__37-6325	0
021A-C0897X0121XX-AAZZP0_012101_KDA_38__OUT-YOU__2715-5691817	0
021A-C0897X0121XX-ABZZP0_012102_KDA_39__AT-YOU__205-7225	0
021A-C0897X0121XX-ABZZP0_012102_KDA_39__BUT-YOU__319-5725	0
021A-C0897X0121XX-ABZZP0_012102_KDA_39__BUT-YOU__396-5825	0
021A-C0897X0121XX-ABZZP0_012102_KDA_39__BUT-YOU__57-6425	0
021A-C0897X0121XX-ABZZP0_012102_KDA_39__BUT-YOU__669-1425	0
021A-C0897X0121XX-ABZZP0_012102_KDA_39__NOT-YOU__332-9925	0
021A-C0897X0121XX-ABZZP0_012102_KDA_39__PAST-YOU__31-9625	0
021A-C0897X0122XX-AAZZP0_012202_KDA_45__THAT-YOU__2640-0425	0
021A-C0897X0124XX-ABZZP0_012403_KDA_53__ABOUT-YOU__298-1425	0
021A-C0897X0127XX-ABZZP0_012704_KDA_69__BUT-YOU__671-6325	0
021A-C0897X0127XX-ABZZP0_012704_KDA_69__GET-YOU__653-5025	0
021A-C0897X0127XX-ABZZP0_012705_KDA_70__BUT-YOU__2536-8325	0
021A-C0897X0127XX-ABZZP0_012705_KDA_70__RIGHT-YOU__2530-7225	0
021A-C0897X0132XX-ABZZP0_013206_KDA_94__GET-YOU__60-3725	0
021A-C0897X0133XX-AAZZP0_013302_KDA_100__BUT-YOU__929-8725	0
021A-C0897X0133XX-AAZZP0_013302_KDA_100__WANT-YOU__954-4825	0
021A-C0897X0133XX-ABZZP0_013304_KDA_102__GET-YOU__293-2825	0
021A-C0897X0133XX-ABZZP0_013304_KDA_102__THAT-YOU__341-7125	0
021A-C0897X0134XX-AAZZP0_013401_KDA_103__BET-YOU__1349-5925	0
021A-C0897X0134XX-AAZZP0_013401_KDA_103__BUT-YOU__1564-5025	0
021A-C0897X0135XX-AAZZP0_013502_KDA_110__RIGHT-YOU__1980-4325	0
021A-C0897X0137XX-AAZZP0_013702_KDA_116__HURT-YOU__1839-32578721	0
021A-C0897X0137XX-AAZZP0_013702_KDA_116__IT-YOU__731-725	0
021A-C0897X0137XX-AAZZP0_013702_KDA_116__NOT-YOU__1765-04578721	0
021A-C0897X0137XX-AAZZP0_013702_KDA_116__THAT-YOU__1966-22578721	0
021A-C0897X0139XX-AAZZP0_013901_KDA_124__BOUGHT-YOU__51-3225	0
021A-C0897X0140XX-AAZZP0_014004_KC9_4__PUT-YOU__596-869412979	0
021A-C0897X0140XX-ABZZP0_014009_KC9_9__IT-YOU__768-0525	0
021A-C0897X0140XX-ABZZP0_014009_KC9_9__WHAT-YOU__655-8125	0
021A-C0897X0140XX-ABZZP0_014010_KC9_10__BUT-YOU__1420-0925	0
021A-C0897X0141XX-ABZZP0_014104_KC9_15__RIGHT-YOU__1394-555	0
021A-C0897X0142XX-AAZZP0_014202_KC9_19__BUT-YOU__1197-6925	0
021A-C0897X0142XX-AAZZP0_014203_KC9_20__AT-YOU__2198-505	0
021A-C0897X0142XX-AAZZP0_014203_KC9_20__BUT-YOU__1906-105	0
021A-C0897X0142XX-AAZZP0_014203_KC9_20__IT-YOU__2394-355	0
021A-C0897X0142XX-AAZZP0_014203_KC9_20__IT-YOU__2416-945	0
021A-C0897X0142XX-AAZZP0_014203_KC9_20__THAT-YOU__2563-115	0
021A-C0897X0142XX-ABZZP0_014204_KC9_21__IT-YOU__165-765	0
021A-C0897X0142XX-ABZZP0_014204_KC9_21__IT-YOU__261-348420942	0
021A-C0897X0144XX-AAZZP0_014401_KC9_29__BOUGHT-YOU__166-045	0
021A-C0897X0144XX-AAZZP0_014401_KC9_29__IT-YOU__541-355	0
021A-C0897X0144XX-AAZZP0_014401_KC9_29__THAT-YOU__616-665	0
021A-C0897X0144XX-AAZZP0_014401_KC9_29__THAT-YOU__898-625	0
021A-C0897X0144XX-AAZZP0_014402_KC9_30__IT-YOU__1070-3225	0
021A-C0897X0144XX-AAZZP0_014402_KC9_30__IT-YOU__1248-4525	0
021A-C0897X0144XX-AAZZP0_014402_KC9_30__THAT-YOU__1249-7425	0
021A-C0897X0144XX-AAZZP0_014402_KC9_30__THAT-YOU__1275-8325	0
021A-C0897X0144XX-AAZZP0_014403_KC9_31__GOT-YOU__1770-825	0
021A-C0897X0144XX-AAZZP0_014403_KC9_31__IT-YOU__1744-945	0
021A-C0897X0144XX-AAZZP0_014404_KC9_32__THAT-YOU__2046-8625	0
021A-C0897X0144XX-ABZZP0_014406_KC9_34__WHAT-YOU__1862-175	0
021A-C0897X0145XX-AAZZP0_014502_KC9_36__WHAT-YOU__1403-2425	0
021A-C0897X0145XX-ABZZP0_014506_KC9_39__DIFFERENT-YOU__2262-4825	0
021A-C0897X0145XX-ABZZP0_014506_KC9_39__THAT-YOU__16-9525	0
021A-C0897X0146XX-AAZZP0_014602_KC9_41__LET-YOU__2147-44532477	0
021A-C0897X0147XX-AAZZP0_014701_KDB_1__THAT-YOU__568-324266218	0
021A-C0897X0147XX-AAZZP0_014701_KDB_1__THAT-YOU__81-565	0
021A-C0897X0147XX-AAZZP0_014701_KDB_1__WHAT-YOU__96-435	0
021A-C0897X0147XX-ABZZP0_014706_KDB_6__GOT-YOU__1206-02635232	0
021A-C0897X0147XX-ABZZP0_014706_KDB_6__WHAT-YOU__1203-75635232	0
021A-C0897X0148XX-AAZZP0_014804_KDB_13__BET-YOU__1313-3025	0
021A-C0897X0148XX-AAZZP0_014804_KDB_13__EXPECT-YOU__1035-7525	0
021A-C0897X0148XX-AAZZP0_014804_KDB_13__GET-YOU__1030-8125	0
021A-C0897X0148XX-AAZZP0_014805_KDB_14__IT-YOU__1563-7225	0
021A-C0897X0150XX-AAZZP0_015002_KBF_2__IT-YOU__244-0025	0
021A-C0897X0150XX-AAZZP0_015013_KBF_13__WHAT-YOU__2318-0525	0
021A-C0897X0150XX-ABZZP0_015018_KBF_17__GOT-YOU__850-9925	0
021A-C0897X0150XX-ABZZP0_015018_KBF_17__WANT-YOU__641-3725	0
021A-C0897X0150XX-ABZZP0_015022_KBF_21__IT-YOU__1790-9325	0
021A-C0897X0150XX-ABZZP0_015022_KBF_21__THAT-YOU__2739-2125	0
021A-C0897X0150XX-ABZZP0_015022_KBF_21__WHAT-YOU__2548-3625	0
021A-C0897X0151XX-AAZZP0_015101_KBF_22__ABOUT-YOU__982-944272639	0
021A-C0897X0151XX-AAZZP0_015101_KBF_22__BUT-YOU__1092-52427264	0
021A-C0897X0151XX-AAZZP0_015101_KBF_22__BUT-YOU__359-734272639	0
021A-C0897X0151XX-AAZZP0_015101_KBF_22__BUT-YOU__514-634272639	0
021A-C0897X0151XX-AAZZP0_015101_KBF_22__JUST-YOU__1120-05427264	0
021A-C0897X0151XX-AAZZP0_015101_KBF_22__NOT-YOU__1085-21427264	0
021A-C0897X0151XX-AAZZP0_015101_KBF_22__THAT-YOU__232-906649998	0
021A-C0897X0151XX-AAZZP0_015101_KBF_22__THAT-YOU__986-964272639	0
021A-C0897X0151XX-AAZZP0_015102_KBF_23__BUT-YOU__2411-455	0
021A-C0897X0151XX-AAZZP0_015102_KBF_23__IT-YOU__2317-355	0
021A-C0897X0151XX-AAZZP0_015102_KBF_23__THAT-YOU__2635-885	0
021A-C0897X0151XX-ABZZP0_015104_KBF_25__RIGHT-YOU__700-455	0
021A-C0897X0152XX-AAZZP0_015204_KBF_31__LET-YOU__738-3725	0
021A-C0897X0152XX-AAZZP0_015205_KBF_32__WHAT-YOU__841-5625	0
021A-C0897X0152XX-AAZZP0_015207_KBF_34__BUT-YOU__1763-555	0
021A-C0897X0152XX-AAZZP0_015207_KBF_34__GOT-YOU__1729-745	0
021A-C0897X0152XX-AAZZP0_015207_KBF_34__IT-YOU__1469-835	0
021A-C0897X0152XX-AAZZP0_015207_KBF_34__IT-YOU__1472-005	0
021A-C0897X0152XX-AAZZP0_015207_KBF_34__JUST-YOU__1962-325	0
021A-C0897X0152XX-AAZZP0_015207_KBF_34__THAT-YOU__1651-965	0
021A-C0897X0152XX-AAZZP0_015207_KBF_34__THAT-YOU__2706-0448347	0
021A-C0897X0152XX-AAZZP0_015207_KBF_34__THOUGHT-YOU__1505-645	0
021A-C0897X0152XX-AAZZP0_015207_KBF_34__THOUGHT-YOU__1943-715	0
021A-C0897X0152XX-ABZZP0_015209_KBF_36__THOUGHT-YOU__328-535	0
021A-C0897X0152XX-ABZZP0_015210_KBF_37__GOT-YOU__600-415	0
021A-C0897X0152XX-ABZZP0_015210_KBF_37__GOT-YOU__823-815	0
021A-C0897X0152XX-ABZZP0_015211_KBF_38__BUT-YOU__1345-0825	0
021A-C0897X0152XX-ABZZP0_015211_KBF_38__BUT-YOU__1359-3625	0
021A-C0897X0152XX-ABZZP0_015211_KBF_38__BUT-YOU__1401-3625	0
021A-C0897X0152XX-ABZZP0_015211_KBF_38__WHAT-YOU__1451-0825	0
021A-C0897X0152XX-ABZZP0_015212_KBF_39__ABOUT-YOU__2604-18680185	0
021A-C0897X0152XX-ABZZP0_015212_KBF_39__BUT-YOU__2392-16046712	0
021A-C0897X0152XX-ABZZP0_015212_KBF_39__GET-YOU__1623-225	0
021A-C0897X0152XX-ABZZP0_015212_KBF_39__RIGHT-YOU__2710-4474233	0
021A-C0897X0152XX-ABZZP0_015212_KBF_39__THAT-YOU__2507-47046712	0
021A-C0897X0152XX-ABZZP0_015212_KBF_39__THAT-YOU__2651-4374233	0
021A-C0897X0152XX-ABZZP0_015212_KBF_39__WHAT-YOU__1688-295	0
021A-C0897X0153XX-AAZZP0_015301_KBF_40__WHAT-YOU__19-3725	0
021A-C0897X0153XX-AAZZP0_015303_KBF_42__IT-YOU__780-723384028	0
021A-C0897X0153XX-AAZZP0_015303_KBF_42__LET-YOU__1039-66338403	0
021A-C0897X0154XX-AAZZP0_015403_KBF_46__ALRIGHT-YOU__2617-175	0
021A-C0897X0154XX-AAZZP0_015403_KBF_46__BUT-YOU__2407-525	0
021A-C0897X0154XX-AAZZP0_015403_KBF_46__FACT-YOU__2615-545	0
021A-C0897X0154XX-AAZZP0_015403_KBF_46__GOT-YOU__2562-675	0
021A-C0897X0154XX-AAZZP0_015403_KBF_46__THAT-YOU__2709-735	0
021A-C0897X0155XX-AAZZP0_015501_KBF_50__BOUGHT-YOU__139-8125	0
021A-C0897X0155XX-AAZZP0_015501_KBF_50__GOT-YOU__127-3025	0
021A-C0897X0155XX-AAZZP0_015501_KBF_50__THAT-YOU__136-0525	0
021A-C0897X0155XX-AAZZP0_015504_KBF_53__WHAT-YOU__1182-34389928	0
021A-C0897X0155XX-ABZZP0_015508_KBF_57__BUT-YOU__780-9125	0
021A-C0897X0155XX-ABZZP0_015509_KBF_58__BET-YOU__2665-8325	0
021A-C0897X0155XX-ABZZP0_015509_KBF_58__BUT-YOU__1843-1725	0
021A-C0897X0155XX-ABZZP0_015509_KBF_58__BUT-YOU__2582-2725	0
021A-C0897X0155XX-ABZZP0_015509_KBF_58__THAT-YOU__1653-9825	0
021A-C0897X0155XX-ABZZP0_015509_KBF_58__THAT-YOU__2485-9825	0
021A-C0897X0155XX-ABZZP0_015509_KBF_58__THAT-YOU__2608-7525	0
021A-C0897X0156XX-AAZZP0_015604_KBF_62__WHAT-YOU__1023-5025	0
021A-C0897X0156XX-AAZZP0_015605_KBF_63__ABOUT-YOU__1749-2425	0
021A-C0897X0156XX-AAZZP0_015605_KBF_63__RIGHT-YOU__1447-1725	0
021A-C0897X0156XX-AAZZP0_015606_KBF_64__WHAT-YOU__2168-3825	0
021A-C0897X0156XX-AAZZP0_015608_KBF_66__IT-YOU__2791-0625	0
021A-C0897X0156XX-ABZZP0_015609_KBF_67__ALRIGHT-YOU__72-8325	0
021A-C0897X0156XX-ABZZP0_015609_KBF_67__GOT-YOU__158-6825	0
021A-C0897X0156XX-ABZZP0_015609_KBF_67__JUST-YOU__279-8625	0
021A-C0897X0156XX-ABZZP0_015609_KBF_67__WHAT-YOU__611-2325	0
021A-C0897X0156XX-ABZZP0_015610_KBF_68__BUT-YOU__1207-5625	0
021A-C0897X0156XX-ABZZP0_015610_KBF_68__BUT-YOU__1246-2525	0
021A-C0897X0156XX-ABZZP0_015610_KBF_68__JUST-YOU__879-4325	0
021A-C0897X0156XX-ABZZP0_015610_KBF_68__THAT-YOU__1285-3825	0
021A-C0897X0156XX-ABZZP0_015611_KBF_69__BUT-YOU__1646-13516566	0
021A-C0897X0156XX-ABZZP0_015612_KBF_70__ALRIGHT-YOU__2427-0525	0
021A-C0897X0156XX-ABZZP0_015612_KBF_70__IT-YOU__2346-3225	0
021A-C0897X0157XX-AAZZP0_015701_KBF_71__BUT-YOU__30-6025	0
021A-C0897X0157XX-ABZZP0_015709_KBF_76__BUT-YOU__2754-9225	0
021A-C0897X0157XX-ABZZP0_015709_KBF_76__BUT-YOU__2766-5125	0
021A-C0897X0158XX-AAZZP0_015801_KBF_77__FIT-YOU__47-4125	0
021A-C0897X0158XX-AAZZP0_015801_KBF_77__START-YOU__1026-3325	0
021A-C0897X0158XX-AAZZP0_015801_KBF_77__THAT-YOU__214-4825	0
021A-C0897X0158XX-AAZZP0_015801_KBF_77__THAT-YOU__40-8725	0
021A-C0897X0158XX-AAZZP0_015802_KBF_78__GET-YOU__1744-0125	0
021A-C0897X0158XX-ABZZP0_015809_KBF_85__NOT-YOU__2443-5625	0
021A-C0897X0158XX-ABZZP0_015809_KBF_85__WANT-YOU__2394-5925	0
021A-C0897X0159XX-AAZZP0_015901_KBF_86__BUT-YOU__660-7225	0
021A-C0897X0159XX-AAZZP0_015903_KBF_88__GET-YOU__1826-4625	0
021A-C0897X0159XX-ABZZP0_015908_KBF_93__WHAT-YOU__591-0125	0
021A-C0897X0159XX-ABZZP0_015913_KBF_98__PUT-YOU__1919-1225	0
021A-C0897X0159XX-ABZZP0_015914_KBF_99__THAT-YOU__2297-1925	0
021A-C0897X0159XX-ABZZP0_015914_KBF_99__WHAT-YOU__2579-2725	0
021A-C0897X0160XX-AAZZP0_016001_KDL_1__RIGHT-YOU__1111-6825	0
021A-C0897X0160XX-AAZZP0_016004_KDL_3__RIGHT-YOU__2180-7625	0
021A-C0897X0160XX-AAZZP0_016005_KDL_4__THOUGHT-YOU__2482-165	0
021A-C0897X0166XX-ABZZP0_016601_KDK_4__GET-YOU__204-8925	0
021A-C0897X0166XX-ABZZP0_016601_KDK_4__THAT-YOU__149-6925	0
021A-C0897X0169XX-AAZZP0_016903_KD0_3__BUT-YOU__967-345	0
021A-C0897X0169XX-AAZZP0_016903_KD0_3__NOT-YOU__858-195	0
021A-C0897X0169XX-AAZZP0_016903_KD0_3__THOUGHT-YOU__869-605	0
021A-C0897X0169XX-ABZZP0_016908_KD0_8__WHAT-YOU__156-2825	0
021A-C0897X0169XX-ABZZP0_016910_KD0_10__RIGHT-YOU__1323-59477866	0
021A-C0897X0169XX-ABZZP0_016910_KD0_10__THAT-YOU__1175-06477866	0
